,Date,User,Tweet,Emotion
4247,2019-03-25 14:08:14+00:00,Tarun_Dutt16,@_sharadsingh @RajivKumar1 After ruling approx 50 yrs Congress still talking how to remove poverty. Started in 1971 garibi hatao by then PM Indira Gandhi &amp; Now Congress President #RahulGandhi,pos
4248,2019-03-25 14:08:06+00:00,amolgbakshi,See that’s how #rupee is going down. They promised #15lakhs and you are offering #72thousands  #india #LokSabha2019 #LokSabhaElection2019 @RahulGandhi @narendramodi #bjp #congress,neg
4249,2019-03-25 14:03:57+00:00,KenSunny_,"Its interesting to see organized attack by BJP politicians against Rahul Gandhi on #MinimumIncomeGuarantee. 

When will you return black money and give jobs @BJP4India? Before you attack someone else for their promise, why don't you fulfill you promises

#loksabhaelections2019",neg
4250,2019-03-25 13:56:56+00:00,cooldeep48,@RahulGandhi Another day of chutiypa for fellow country men by congress #INC,neg
4251,2019-03-25 13:51:35+00:00,Mahi_Siddiqui15,"Election season in India...
Modi is selling T-shirts
Rahul Gandhi is selling Promises
#LokSabhaElections2019",neg
4252,2019-03-25 13:49:27+00:00,Durgesh00064005,Congress has a history of doing politics over poverty but has not provided any solid solution to the problem. Indira Gandhi did not believe in generation of wealth. She only believed in redistribution of poverty: @arunjaitley #LokSabhaElections2019 #IndiaElects @narendramodi,neg
4253,2019-03-25 13:37:19+00:00,Biru1972,"@RahulGandhi It's a fraud with Citizens, Taxpayer, and BPL man. 
Q: How?
A: 1. P C calculation is wrong.
2. India can't bear that much amount.
3. No &lt; in GDP.
4. Labour class will not give out put.
5. This can be possible 4 a Mother to a mad son only. 
#BJP #RahulKaJumla",neg
4254,2019-03-25 13:33:13+00:00,Neerajojha121g1,"@INCIndia @sherryontopp @RahulGandhi Baigan Bhi NH Deta Kuch bhi 😂😂😂
#AbkiBaarPhirModiSarkar #GautamGambhir #HemaMalini #ChowkidarNarendraModi 🇮🇳🇮🇳🇮🇳🇮🇳
People Should Vote only #BJP 
Even Congress should 🤓🤓
#Congress",neg
4255,2019-03-25 13:17:02+00:00,Chetreeraju,"Sapna Choudhuri who collect Rs 10/100 from 3rd class crowd, will collect Rs.10/100 crore joining #Congress/#BJP. How much grade rate go down Indian politics. @narendramodi @RahulGandhi @ggiittiikkaa @rssurjewala @sambitswaraj @sureshpprabhu @sarbanandsonwal @SushmaSwaraj",neg
4256,2019-03-25 13:15:13+00:00,LokeshSharma085,"@RahulGandhi Rahul, Indians don't need financial help. The youth of India is hard working n wants to prove themselves by their dextrous skills where you shown apathy for 70 yrs. #LokSabhaElections2019 #ModiOnceMore #NaMoAgain #WarkarModiSarkar #MainBhiChowkidar #NewIndia",neg
4257,2019-03-25 13:08:42+00:00,HUSSAIN_SAMI,"@mdHasanMahmood9 @CMAshraf11 @AliSohrab007 @RahulGandhi @khanj7576 I know that's why,I m saying that,think twice b4 say or right anything on social media.Any kind of #Boycott of minorities will help #BJP 2 gain power.May be, @INCIndia isn't Best bt,this time it's definitely a Bestest option 4 minorities 2 save India's constitutional structure.",neg
4258,2019-03-25 13:02:55+00:00,asarpotar,"@crazymadddy @RahulGandhi @narendramodi 5 Crore families @ 72,000 per year!
That is 360,000 Crores a year!
Rs 3,600 Billion! Who will pay for this? Taxes for eternity to Indians, Ghandis in Bangkok!
What a fkng scam this will be for Rahul &amp; family!
#LokSabhaElections2019 #MotherOfScams",neg
4259,2019-03-25 12:48:13+00:00,TruthRekoner,"@priyankac19 @INCIndia @RahulGandhi people who r working hard whole day wil not keep quite getting their salaries go down the gutter, U r makin a fool out of people nothing else, i m no #BJP supporter bt such things wil take away al ur votes if u thought this wil fetch u any @sardesairajdeep",neg
4260,2019-03-25 12:46:53+00:00,rockbhavan,@ShatruganSinha whom are you calling #sirji @RahulGandhi #bjp,neg
4261,2019-03-25 12:30:30+00:00,LinySajan,@vidya7281 @DikshaS80578252 @Satttak @RahulGandhi Why are you replying to them? They may be the #BJP IT Cell employees earning their daily 20Rs/ tweet. With @RahulGandhi 's announcement even they will be filling in forms to avail the benefit after May this year.,neg
4262,2019-03-25 12:25:32+00:00,ishtiaq787,"@RahulGandhi Cong President #RahulGandhi has  &amp; assures Rs 72000 annually to every family of 20% percent poor families in the county.
It means, will be paying Rs 6000 in a single month, what #BJP has promised to pay in a year.
Truly it's going to be a Game changer.👍
#RahulForBehtarBharat",pos
4263,2019-03-25 12:23:53+00:00,venkypasham,"with any chance @INCIndia comes to power with #MinimumIncomeGuarantee by @RahulGandhi... India will see a Next Generation Gandhi family politician announcing #GaribiHatao new scheme after 25 years from now, Indians to be fools again this time??? #LokSabhaElections2019 #NAMOAGAIN",pos
4264,2019-03-25 12:22:25+00:00,progress_inc_,"@INCIndia @RahulGandhi #RahulForBehtarBharat 
The only hope is #RahulGandhi",pos
4265,2019-03-25 12:18:23+00:00,ootzchakra,"I totally trust #RahulGandhi when he says that he will ensure a #MinimumIncomeGuarantee 

Afterall, as someone who has never had a job his entire life, Rahul managed to ensure a #minimumincome of hundreds of millions of Rupees for himself quite efficiently.",pos
4266,2019-03-25 12:15:24+00:00,DoctoredSpeech,"@RahulGandhi Distribution of money can never be a solution. Instead we need to improve the country’s health in order to gain sustainable results. There are just temporary stitches that will either away with time.
#LokSabhaElections2019 #LokSabha2019 #LoksabhaElection #Congress #BJP #Modi",neg
4267,2019-03-25 12:14:29+00:00,PVenkatGandhi,"@INCIndia @RahulGandhi 7. Modi BJP made 15 Lac One Time Jumla
@RahulGandhi @INCIndia has come up with this 3.5 Lac in 5 years Jumla 
Punish both #BJP and #INC for being Reckless Gair Jimmedari in their Lust for Power and Resorting to Buying Votes by Tax Payer Money
Every Tax Payer REJECT them or Repent",neg
4268,2019-03-25 12:03:25+00:00,PVenkatGandhi,"@INCIndia @RahulGandhi 6. Most vulnerable including Tribals may not have a Bank Account 
   Its no different from #Demonetisation Blunder 
Time to Punish both BJP and INC in #LokSabhaElections2019",neg
4269,2019-03-25 11:59:53+00:00,RS9777,"NYAY: Minimum Income Guarantee 

India's poorest 20% will recieve Rs. 72000 per year. 5 crore families or 25 crore people to benefit from this. 

- Congress President @RahulGandhi

#RahulForBehtarBharat #MinimumIncomeGuarantee #RahulGandhi #BJP_भगाओ_देश_बचाओ #ChowkidarChorHai",neg
4270,2019-03-25 11:53:35+00:00,balarnitin,@ketul1978 @INCIndia @RahulGandhi Like the way #BJP has started paying to Chaukidas?,neg
4271,2019-03-25 11:52:45+00:00,ishtiaq787,"@ashutosh83B @INCIndia @RahulGandhi @priyankagandhi @BJP4India @narendramodi Congress President #RahulGandhi has promise, and assures Rs 72000 annually to every family of 20% percent poor families in the county.
It means @RahulGandhi will be paying Rs 6000 in a single month, what #BJP has promised to pay in a year.
Truly it's going to be a Game changer.👍",pos
4272,2019-03-25 11:50:09+00:00,LokeshSharma085,@republic Please make a biopic of Rahul Gandhi also. He is jealous.#LokSabhaElections2019 #ModiOnceMore #NaMoAgain #WarkarModiSarkar #MainBhiChowkidar #BIOPIC,neg
4273,2019-03-25 11:48:19+00:00,mb11031998,Who will win the election Narendra Modi ji vs Rahul Gandhi ji election 2019 ? #LokSabhaElections2019 #live #poll #BJP #Congress #AddaPoll #CNBC_AWAAZ @ZeeBusiness @abpnewstv #VoteForIndia,pos
4274,2019-03-25 11:47:52+00:00,nabaneelbhuyan1,"election coming soon!!!! what happens next? modi or rahul
#LokSabhaElections2019 2019",neg
4275,2019-03-25 11:46:57+00:00,MrcuteAnish,"Rahul Gandhi promises 72000 ₹ per year for 25 Crore Indians 
It means 18 lakh crores per year or 6 times our defence budget 
I donno if he can even count until that number 
It is 18 followed by 12 zeroes
18000000000000
#RahulGandhi",neg
4276,2019-03-25 11:43:38+00:00,Hermaze__,@RahulGandhi Congress ruled considerably majority of the period i.e 60 odd years &amp; In those years your party failed to remove poverty &amp; still you fooling us &amp; yourself by launching final assaults  on poverty🙄Slow claps👏👏👏 Mr. Gandhi 😏 #RahulGandhi #MinimumIncomeGuarantee,neg
4277,2019-03-25 11:39:39+00:00,pujanmajumdar,"So good to see cricketers, athletes, ex army officers &amp; police chief joining BJP. &amp; shitty guys accused for regional riots, match fixers,tukde-tukde gang joining and promoting Congress.
Your choices talks a lot about you. 
 #congress #bjp #rahulgandhi @RahulGandhi  @narendramodi",pos
4278,2019-03-25 11:35:43+00:00,sleepyViji,"20% 130Cr = 26 Cr

72000 * 26cr = 18.7 lakh crores

This is 90% of  India's total budget for FY 2018-19 

Great work @RahulGandhi sir. 

#BhaagRahulBhaag 
#MinimumIncomeGuarantee 
#BJP
#ModiAgain 
#BattleOf2019",pos
4279,2019-03-25 11:32:56+00:00,ishtiaq787,"Congress President #RahulGandhi has promise, and assures Rs 72000 annually to every family of 20% percent poor families in the county.
It means @RahulGandhi will be paying Rs 6000 in a single month, what #BJP has promised to pay in a year.
Truly it's going to be a Game changer.👍",pos
4280,2019-03-25 11:18:00+00:00,sadanjan,@shrisap @RahulGandhi @Inc @ministryofHome @RahulGandhi why no denial yet from you . Bharat is yet to see  evidence of you submitting proof to #LokSabhaElections2019 by you of your forgoing  Italian citizenship which comes by birth being born to Italian Mother. cc @Republic_Bharat @ZeeNewsHindi @HMOIndia @rashtrapatibhvn,neg
4281,2019-03-25 11:15:45+00:00,girishsharma161,@aajtak How #RahulGandhi can do such type of promise and increase burden on tax payer. now this scheme will make people more poor and lazy. from last 65 years Gandhi family are fooling us .This time ther are fooling with #MinimumIncomeGuarantee . Its time to realize and wake up.,neg
4282,2019-03-25 11:02:30+00:00,JeevanS51969042,@RajaBrar_INC @RahulGandhi Great job  #RahulGandhi,pos
4283,2019-03-25 11:01:41+00:00,News9Tweets,"#RahulGandhi promises Rs 72,000/year for BPL families. Will the scheme prove to be a game changer for #Congress?

#LokSabhaElections #LokSabhaElections2019 #MinimumIncomeGuarantee #MinimumWage #GaribiHatao #RahulForBehtarBharat #BJP @INCIndia @RahulGandhi @BJP4India @narendramodi",pos
4284,2019-03-25 10:57:54+00:00,HUSSAIN_SAMI,"@mdHasanMahmood9 @CMAshraf11 @AliSohrab007 @RahulGandhi @khanj7576 Aapka Bahishkaar bhi #BJP ko silent support hi hai. Think before,say anything on social media.",neg
4285,2019-03-25 10:54:27+00:00,takethebow4u,So Rahul ji give 72k to poor. par Jo 2k milne the center ke taraf se wo to Milne nhi diye Apke MP aur Chatishgarh government ne. #MinimumIncomeGuarantee #LokSabhaElections2019,neg
4286,2019-03-25 10:53:39+00:00,nallaganesh,"@SirJadeja @RahulGandhi I don't think #RahulGandhi will  give it from his pocket. Most likely from Tax Payers' money.

When #BJP guys floated this theory, they were bombarded.

#MinimumIncomeGuarantee will be an assault on Middle Class and Salaried Class, if planned to be disbursed from Tax Income.",neg
4287,2019-03-25 10:48:40+00:00,SubrataPoria1,@RahulGandhi #ElectionCommissionOfIndia #RahulGandhi #NarendraModi #MainBhiChowkidar : can Rahul Gandhi tempt people of India before election like this???  I want to ask the Election commission  of India- Can a party leader tempt people to give money before election??,neg
4288,2019-03-25 10:34:52+00:00,TheBudWiser,"@RahulGandhi So now #INC is bribing the poor. Basically, people who pay taxes should work hard &amp; pay tax so the Congress can keep a lot for themselves &amp; give some to the poor. What a JOKE.  #CongressInsultsIndia #CongressChorHai #RahulGandhiScamLink #BJP #NarendraModiJindabad #NaMoAgain2019",neg
4289,2019-03-25 10:10:01+00:00,AshokeRattan,"To stop @narendramodi imperative #INC and #AAP have alliance in Delhi. This is @ArvindKejriwal statement last week. Today, @AapKaGopalRai claims going ALONE. Statement highly relieving for @RahulGandhi saving him embarrassment of split in Delhi Unit",neg
4290,2019-03-25 10:09:15+00:00,ravipolara,"@RahulGandhi #NyayForIndia  #NYAY 
#VoteKar  #VoteKaro  #Vote4Congress 
#Vote4BJP
#Vote4AAP

Retweet 🔄 for #Congress 
Like 👍 for #BJP",neg
4291,2019-03-25 10:03:38+00:00,aurangzeb_live,"#LokSabhaElections2019 Rahul Gandhi announced the scheme on a day the poll process formally took off.
20% of poorest families to get 72,000 pr, Rahul promises
Under proposed scheme,RS to be directly bank Ac
scheme will lift 5 crore families out of poverty
#MinimumIncomeGuarantee",neg
4292,2019-03-25 10:03:09+00:00,im_AmitRai,"First tell me is anyone in the world know there is city like amethi and raebareli. Why cant gandhi family able to develope these city like delhi and mumbai after years of Rule. First develelope your own constituency
#RahulForBehtarBharat
@RahulGandhi 
#LokSabhaElections2019
#",pos
4293,2019-03-25 09:54:27+00:00,manishsaran4,"#rahulgandhi if Rahul Gandhi can calculate and tell ,with help of calculator, amount of money required ,to give rs 72000 to 20% of 135 crore Indian population, I will definitely vote for him.",pos
4294,2019-03-25 09:50:09+00:00,Drshivvishnoi29,"@Republic_Bharat @RahulGandhi ji if you will give  before #LokSabhaElections2019 72000 inr then we can not give our vote ur party 
we can give vote only BJP
We can believe on @narendramodi
Ji
How we can believe on you rahul ji 
bcz u are supporting terrorists........",neg
4295,2019-03-25 09:49:51+00:00,ShahnawazSocial,"#RahulForBehtarBharat Rahul Gandhi promises 20% poorest families Rs 72,000 every year in a revolutionary minimum wage programme calls it MNREGA 2.0. 
This is going to change the political discourse for #LokSabhaElections2019",neg
4296,2019-03-25 09:41:29+00:00,jvidyasagar,"Like Aaloo se Sona, #RahulGandhi must be having a tree which gives money once water is poured on the tree. 😂😂😂

Nobody can come close to Rahul in making a common man fool. But people are intelligent. #LokSabhaElections2019",neg
4297,2019-03-25 09:31:49+00:00,kchari2,#LokSabhaElections2019 BJP MLA Surendra Singh said Sonia Gandhi had the same 'pesha' as Sapna Chaudhary and that India would never accept a 'dancer' in politics. Will Indian Women use repaired shoes to slap this Vulgar mind MLA in BJP for degrading Family Women ? BJP is Terror.,neg
4298,2019-03-25 09:16:05+00:00,Real_Indian_01,"@INCIndia @RahulGandhi What a great announcement by @INCIndia 
#Rahul_Gandhi
#RahulGandhi
Awesome Mind",pos
4299,2019-03-25 09:08:04+00:00,mgmohitgrover,"I think Rahul Gandhi Was doing @tide advertisement...

After #Nyay announcement he asked journalists, ''Kyun, Chonk Gye?"" 😂😂😂

#RahulForBehtarBharat #RahulGandhi",neg
4300,2019-03-25 09:04:10+00:00,yuvadesh,"The historic announcement by Congress president #rahulgandhi 

India's poorest 20% of families will be given Rs.72,000 annually directly in their bank accounts. 
Rahul Gandhi is known for delivering what he promises. 
 #RahulforBehtarBharat",neg
4301,2019-03-25 09:03:39+00:00,vishals11600426,"@ndtv @RahulGandhi That's lovely !
To make Votes !

But why Charity {भिक्षा} ?

Why to spoil the whole big generation of 
DEMOGRAPHICALLY YOUNG INDIA ?

What are the plans of Employment ?
How will working class take pressure of TAX to feed UNEMPLOYED ?

Of course #INC won't pay for it ?
#NewIndia",neg
4302,2019-03-25 09:00:38+00:00,Real_Indian_01,"@INCIndia @RahulGandhi What a great announcement by @INCIndia 
#Rahul_Gandhi
#RahulGandhi",pos
4303,2019-03-25 08:59:15+00:00,KunalAgarwal009,"@RahulGandhi giving away free money is going to crash the country's economy. 
It's not his money, it's the tax payers money he's playing with.
Pappu has truly gone mad.

Make your vote count. Make an informed decision.

#BJP #CongressmuktBharat",neg
4304,2019-03-25 08:56:27+00:00,BaluMahe,"INC promises that India's 20%,most poor families will get yearly ₹72,000 rupees in their bank accounts under min. basic income guarantee scheme : @RahulGandhi 

Huge Manifesto by @INCIndia 
Maybe game changer Manifesto 🔥

#Congress #LokSabhaElections2019⁠ ⁠",neg
